,site,tsOrig,dbm,id,state,last_antenna,ts,lat,lon,ordinal_date,hour
1758,OldCut,1434763425,-100.4,124,arrival,1,20/06/2015 1:23,42.58342722,-80.39647167,171,1
827,Bolin,1434847692,-91,124,departure,3,21/06/2015 0:48,42.62277164,-80.72186668,172,0
1842,OldCut,1434850552,-99.8,124,arrival,1,21/06/2015 1:35,42.58342722,-80.39647167,172,1
891,Bolin,1434933034,-91.4,124,departure,3,22/06/2015 0:30,42.62277164,-80.72186668,173,0
1218,ClearCreek,1434934861,-116,124,flyby,1,22/06/2015 1:01,42.58185569,-80.57631549,173,1
1084,BSC,1434935497,-114.4,124,flyby,1,22/06/2015 1:11,42.6153719,-80.458146,173,1
1954,OldCut,1434935934,-95,124,arrival final,3,22/06/2015 1:18,42.58342722,-80.39647167,173,1
1847,OldCut,1434936061,-100.5,124,sleep time,3,22/06/2015 1:21,42.58342722,-80.39647167,173,1
4,Bolin,1435009526,-87.8,124,departure,1,22/06/2015 21:45,42.62277164,-80.72186668,173,21
1211,ClearCreek,1435012625,-116.6,124,flyby,3,22/06/2015 22:37,42.58185569,-80.57631549,173,22
1058,BSC,1435014001,-113.6,124,flyby,1,22/06/2015 23:00,42.6153719,-80.458146,173,23
1890,OldCut,1435015353,-93.3,124,flyby,2,22/06/2015 23:22,42.58342722,-80.39647167,173,23
933,Breakwater,1435017309,-98.1,124,flyby,1,22/06/2015 23:55,42.56109662,-80.28445147,173,23
1510,LongPointEcoAdv,1435018771,-109.5,124,flyby,2,23/06/2015 0:19,42.68979697,-80.34951285,174,0
1000,BSC,1435020716,-109.1,124,flyby,4,23/06/2015 0:51,42.6153719,-80.458146,174,0
1659,OldCut,1435021663,-90.3,124,arrival final,1,23/06/2015 1:07,42.58342722,-80.39647167,174,1
1818,OldCut,1435021698,-108.7,124,sleep time,3,23/06/2015 1:08,42.58342722,-80.39647167,174,1
2,Bolin,1435257582,-100.9,124,possible departure,1,25/06/2015 18:39,42.62277164,-80.72186668,176,18
1676,OldCut,1435272903,-105.3,124,flyby,3,25/06/2015 22:55,42.58342722,-80.39647167,176,22
910,Breakwater,1435274260,-101.6,124,flyby,1,25/06/2015 23:17,42.56109662,-80.28445147,176,23
1608,LongPointTip,1435276397,-120.4,124,flyby,1,25/06/2015 23:53,42.54871967,-80.05079744,176,23
892,Breakwater,1435280711,-110,124,arrival,2,26/06/2015 1:05,42.56109662,-80.28445147,177,1
751,Bolin,1435364158,-90.6,124,departure,3,27/06/2015 0:15,42.62277164,-80.72186668,178,0
1131,ClearCreek,1435366054,-101.1,124,flyby,1,27/06/2015 0:47,42.58185569,-80.57631549,178,0
1713,OldCut,1435367845,-97.3,124,arrival,2,27/06/2015 1:17,42.58342722,-80.39647167,178,1
795,Bolin,1435532940,-86.7,124,departure,3,28/06/2015 23:09,42.62277164,-80.72186668,179,23
1111,ClearCreek,1435534397,-96.8,124,flyby,1,28/06/2015 23:33,42.58185569,-80.57631549,179,23
1757,OldCut,1435539751,-93.9,124,arrival final,3,29/06/2015 1:02,42.58342722,-80.39647167,180,1
1644,OldCut,1435540113,-104.8,124,sleep time,3,29/06/2015 1:08,42.58342722,-80.39647167,180,1
701,Bolin,1434071525,-122.2,125,possible flyby,2,12/06/2015 1:12,42.62277164,-80.72186668,163,1
824,Bolin,1434158356,-94.8,125,flyby,1,13/06/2015 1:19,42.62277164,-80.72186668,164,1
1705,OldCut,1434160152,-100.4,125,arrival,2,13/06/2015 1:49,42.58342722,-80.39647167,164,1
704,Bolin,1434239914,-116.3,125,possible flyby,2,13/06/2015 23:58,42.62277164,-80.72186668,164,23
1367,EastPortBruce,1434320589,-105.8,125,possible flyby,3,14/06/2015 22:23,42.66175904,-80.90435689,165,22
706,Bolin,1434331543,-103.8,125,possible flyby,1,15/06/2015 1:25,42.62277164,-80.72186668,166,1
707,Bolin,1434415273,-115.2,125,flyby,1,16/06/2015 0:41,42.62277164,-80.72186668,167,0
1101,ClearCreek,1434416413,-104.3,125,flyby,3,16/06/2015 1:00,42.58185569,-80.57631549,167,1
1038,BSC,1434417198,-114.3,125,flyby,1,16/06/2015 1:13,42.6153719,-80.458146,167,1
1780,OldCut,1434417500,-95.9,125,arrival,2,16/06/2015 1:18,42.58342722,-80.39647167,167,1
711,Bolin,1434502956,-108.3,125,flyby,1,17/06/2015 1:02,42.62277164,-80.72186668,168,1
1710,OldCut,1434504833,-87.4,125,arrival final,2,17/06/2015 1:33,42.58342722,-80.39647167,168,1
1712,OldCut,1434504861,-109.4,125,sleep time,3,17/06/2015 1:34,42.58342722,-80.39647167,168,1
714,Bolin,1434588779,-103.3,125,flyby,1,18/06/2015 0:52,42.62277164,-80.72186668,169,0
1153,ClearCreek,1434589800,-112.2,125,arrival,1,18/06/2015 1:10,42.58185569,-80.57631549,169,1
716,Bolin,1434675333,-100.9,125,possible flyby,1,19/06/2015 0:55,42.62277164,-80.72186668,170,0
717,Bolin,1434761199,-109.8,125,possible flyby,1,20/06/2015 0:46,42.62277164,-80.72186668,171,0
718,Bolin,1434847945,-103.1,125,possible flyby,1,21/06/2015 0:52,42.62277164,-80.72186668,172,0
719,Bolin,1434934159,-98.9,125,flyby,1,22/06/2015 0:49,42.62277164,-80.72186668,173,0
1240,ClearCreek,1434935156,-118.4,125,flyby,1,22/06/2015 1:05,42.58185569,-80.57631549,173,1
1082,BSC,1434936061,-110,125,arrival,1,22/06/2015 1:21,42.6153719,-80.458146,173,1
722,Bolin,1435019883,-109.1,125,flyby,1,23/06/2015 0:38,42.62277164,-80.72186668,174,0
1147,ClearCreek,1435021229,-113.4,125,arrival,1,23/06/2015 1:00,42.58185569,-80.57631549,174,1
724,Bolin,1435106736,-114.4,125,flyby,1,24/06/2015 0:45,42.62277164,-80.72186668,175,0
1061,BSC,1435108903,-110.2,125,arrival,1,24/06/2015 1:21,42.6153719,-80.458146,175,1
726,Bolin,1435192751,-98.4,125,flyby,1,25/06/2015 0:39,42.62277164,-80.72186668,176,0
1020,BSC,1435194845,-109.1,125,flyby,1,25/06/2015 1:14,42.6153719,-80.458146,176,1
1716,OldCut,1435195429,-87.8,125,arrival final,1,25/06/2015 1:23,42.58342722,-80.39647167,176,1
1669,OldCut,1435195535,-104.8,125,sleep time,3,25/06/2015 1:25,42.58342722,-80.39647167,176,1
730,Bolin,1435279958,-97,125,flyby,1,26/06/2015 0:52,42.62277164,-80.72186668,177,0
1234,ClearCreek,1435280923,-114.7,125,flyby,2,26/06/2015 1:08,42.58185569,-80.57631549,177,1
1841,OldCut,1435282364,-104.9,125,arrival,1,26/06/2015 1:32,42.58342722,-80.39647167,177,1
733,Bolin,1435365100,-111.5,125,flyby,1,27/06/2015 0:31,42.62277164,-80.72186668,178,0
1844,OldCut,1435368099,-102.2,125,arrival,2,27/06/2015 1:21,42.58342722,-80.39647167,178,1
735,Bolin,1435539600,-94.8,125,flyby,1,29/06/2015 1:00,42.62277164,-80.72186668,180,1
1191,ClearCreek,1435540419,-91.9,125,flyby,1,29/06/2015 1:13,42.58185569,-80.57631549,180,1
1805,OldCut,1435541536,-92.9,125,arrival,2,29/06/2015 1:32,42.58342722,-80.39647167,180,1
738,Bolin,1435620655,-104.7,125,flyby,3,29/06/2015 23:30,42.62277164,-80.72186668,180,23
1165,ClearCreek,1435625519,-112.2,125,flyby,3,30/06/2015 0:51,42.58185569,-80.57631549,181,0
1769,OldCut,1435627073,-88.7,125,arrival final,2,30/06/2015 1:17,42.58342722,-80.39647167,181,1
1700,OldCut,1435627123,-103.2,125,sleep time,3,30/06/2015 1:18,42.58342722,-80.39647167,181,1
41,Bolin,1435707968,-119.6,125,flyby,3,30/06/2015 23:46,42.62277164,-80.72186668,181,23
240,ClearCreek,1435711414,-89.4,125,flyby,1,01/07/2015 0:43,42.58185569,-80.57631549,182,0
427,OldCut,1435713241,-88.1,125,arrival,2,01/07/2015 1:14,42.58342722,-80.39647167,182,1
744,Bolin,1435788221,-115.4,125,flyby,3,01/07/2015 22:03,42.62277164,-80.72186668,182,22
180,ClearCreek,1435794996,-115.6,125,flyby,3,01/07/2015 23:56,42.58185569,-80.57631549,182,23
1110,ClearCreek,1435794996,-115.6,125,flyby,3,01/07/2015 23:56,42.58185569,-80.57631549,182,23
1775,OldCut,1435796572,-88.2,125,flyby,2,02/07/2015 0:22,42.58342722,-80.39647167,183,0
118,Breakwater,1435799005,-108.6,125,arrival,1,02/07/2015 1:03,42.56109662,-80.28445147,183,1
10,Bolin,1435871539,-72.6,125,flyby,1,02/07/2015 21:12,42.62277164,-80.72186668,183,21
531,Walsingham,1435877896,-93.1,125,flyby,3,02/07/2015 22:58,42.63538061,-80.55764544,183,22
471,OldCut,1435882808,-111.5,125,flyby,2,03/07/2015 0:20,42.58342722,-80.39647167,184,0
913,Breakwater,1435885348,-99.2,125,arrival final,1,03/07/2015 1:02,42.56109662,-80.28445147,184,1
112,Breakwater,1435886150,-118.6,125,sleep time,2,03/07/2015 1:15,42.56109662,-80.28445147,184,1
87,Bolin,1435938903,-119.3,125,flyby,2,03/07/2015 15:55,42.62277164,-80.72186668,184,15
2068,TurkeyPoint,1435969270,-114,125,flyby,2,04/07/2015 0:21,42.71016291,-80.35733073,185,0
1473,LongPointEcoAdv,1435969846,-101.7,125,flyby,1,04/07/2015 0:30,42.68979697,-80.34951285,185,0
903,Breakwater,1435971861,-74.8,125,arrival,1,04/07/2015 1:04,42.56109662,-80.28445147,185,1
2134,Walsingham,1436056642,-119.8,125,flyby,3,05/07/2015 0:37,42.63538061,-80.55764544,186,0
1865,OldCut,1436057827,-98.7,125,arrival,2,05/07/2015 0:57,42.58342722,-80.39647167,186,0
61,Bolin,1436123772,-116.5,125,flyby,1,05/07/2015 19:16,42.62277164,-80.72186668,186,19
2067,TurkeyPoint,1436134425,-107.9,125,flyby,1,05/07/2015 22:13,42.71016291,-80.35733073,186,22
1524,LongPointEcoAdv,1436134972,-113.8,125,flyby,3,05/07/2015 22:22,42.68979697,-80.34951285,186,22
908,Breakwater,1436138187,-111.6,125,arrival,2,05/07/2015 23:16,42.56109662,-80.28445147,186,23
276,EastPortBruce,1436192365,-118.1,125,flyby,3,06/07/2015 14:19,42.66175904,-80.90435689,187,14
1478,LongPointEcoAdv,1436230768,-112.9,125,arrival,1,07/07/2015 0:59,42.68979697,-80.34951285,188,0
262,EastPortBruce,1436286366,-113.2,125,flyby,3,07/07/2015 16:26,42.66175904,-80.90435689,188,16
528,Walsingham,1436303782,-95.4,125,flyby,3,07/07/2015 21:16,42.63538061,-80.55764544,188,21
399,OldCut,1436317404,-91.2,125,arrival,3,08/07/2015 1:03,42.58342722,-80.39647167,189,1
28,Bolin,1436382073,-120.5,125,flyby,1,08/07/2015 19:01,42.62277164,-80.72186668,189,19
384,LowerBigCreek,1436399365,-112.7,125,flyby,3,08/07/2015 23:49,42.69997167,-80.54340491,189,23
534,Walsingham,1436399514,-116.9,125,flyby,3,08/07/2015 23:51,42.63538061,-80.55764544,189,23
369,LongPointEcoAdv,1436401807,-115.7,125,arrival,2,09/07/2015 0:30,42.68979697,-80.34951285,190,0
398,LowerBigCreek,1436574321,-118.9,125,flyby,1,11/07/2015 0:25,42.69997167,-80.54340491,192,0
338,LongPointEcoAdv,1436575918,-120.5,125,flyby,2,11/07/2015 0:51,42.68979697,-80.34951285,192,0
424,OldCut,1436576414,-117.9,125,flyby,3,11/07/2015 1:00,42.58342722,-80.39647167,192,1
2010,OldCut,1436576414,-117.9,125,arrival,3,11/07/2015 1:00,42.58342722,-80.39647167,192,1
2322,Werden,1436654433,-118.7,125,flyby,1,11/07/2015 22:40,42.754635,-80.27076109,192,22
1546,LongPointEcoAdv,1436659025,-120.8,125,flyby,1,11/07/2015 23:57,42.68979697,-80.34951285,192,23
1948,OldCut,1436660652,-119.4,125,flyby,3,12/07/2015 0:24,42.58342722,-80.39647167,193,0
995,Breakwater,1436660925,-113.4,125,arrival,2,12/07/2015 0:28,42.56109662,-80.28445147,193,0
1547,LongPointEcoAdv,1436745878,-113.7,125,flyby,3,13/07/2015 0:04,42.68979697,-80.34951285,194,0
1761,OldCut,1436748410,-118.4,125,arrival,3,13/07/2015 0:46,42.58342722,-80.39647167,194,0
1870,OldCut,1436828206,-94.9,125,flyby,3,13/07/2015 22:56,42.58342722,-80.39647167,194,22
989,Breakwater,1436833320,-96.5,125,arrival,1,14/07/2015 0:22,42.56109662,-80.28445147,195,0
968,Breakwater,1436913509,-108.6,125,arrival,2,14/07/2015 22:38,42.56109662,-80.28445147,195,22
1393,Falconer,1436999796,-119.2,125,flyby,3,15/07/2015 22:36,42.81413538,-80.58483503,196,22
1637,LowerBigCreek,1437003515,-96.4,125,flyby,1,15/07/2015 23:38,42.69997167,-80.54340491,196,23
1042,BSC,1437006264,-110.4,125,flyby,2,16/07/2015 0:24,42.6153719,-80.458146,197,0
1809,OldCut,1437007443,-86.5,125,arrival final,2,16/07/2015 0:44,42.58342722,-80.39647167,197,0
1693,OldCut,1437007465,-113.7,125,sleep time,3,16/07/2015 0:44,42.58342722,-80.39647167,197,0
1627,LowerBigCreek,1437092221,-104.2,125,flyby,3,17/07/2015 0:17,42.69997167,-80.54340491,198,0
2140,Walsingham,1437093200,-117.9,125,flyby,3,17/07/2015 0:33,42.63538061,-80.55764544,198,0
1733,OldCut,1437094535,-106.6,125,arrival,1,17/07/2015 0:55,42.58342722,-80.39647167,198,0
1626,LowerBigCreek,1437180359,-95.5,125,flyby,2,18/07/2015 0:45,42.69997167,-80.54340491,199,0
2118,Walsingham,1437180962,-113.1,125,flyby,3,18/07/2015 0:56,42.63538061,-80.55764544,199,0
1708,OldCut,1437182037,-112.7,125,arrival,3,18/07/2015 1:13,42.58342722,-80.39647167,199,1
1618,LowerBigCreek,1437266028,-112.8,125,flyby,3,19/07/2015 0:33,42.69997167,-80.54340491,200,0
2128,Walsingham,1437267177,-112.9,125,flyby,3,19/07/2015 0:52,42.63538061,-80.55764544,200,0
1006,BSC,1437267618,-91.9,125,flyby,3,19/07/2015 1:00,42.6153719,-80.458146,200,1
1973,OldCut,1437268270,-102.2,125,arrival,3,19/07/2015 1:11,42.58342722,-80.39647167,200,1
1616,LowerBigCreek,1437352889,-101.6,125,flyby,3,20/07/2015 0:41,42.69997167,-80.54340491,201,0
2144,Walsingham,1437353463,-115.5,125,flyby,3,20/07/2015 0:51,42.63538061,-80.55764544,201,0
1702,OldCut,1437354637,-113.8,125,arrival,2,20/07/2015 1:10,42.58342722,-80.39647167,201,1
1613,LowerBigCreek,1437438344,-102.1,125,flyby,3,21/07/2015 0:25,42.69997167,-80.54340491,202,0
2127,Walsingham,1437439295,-114,125,flyby,3,21/07/2015 0:41,42.63538061,-80.55764544,202,0
1718,OldCut,1437441295,-107.2,125,arrival,3,21/07/2015 1:14,42.58342722,-80.39647167,202,1
1397,Falconer,1437525256,-106.9,125,flyby,3,22/07/2015 0:34,42.81413538,-80.58483503,203,0
1621,LowerBigCreek,1437526844,-116.4,125,flyby,3,22/07/2015 1:00,42.69997167,-80.54340491,203,1
2031,OldCut,1437527840,-115.8,125,arrival,2,22/07/2015 1:17,42.58342722,-80.39647167,203,1
2550,WestPortBruce,1433379037,-111.2,126,possible departure,2,04/06/2015 0:50,42.66152277,-81.06269703,155,0
2672,WestPortBruce,1433465920,-113.1,126,possible departure,2,05/06/2015 0:58,42.66152277,-81.06269703,156,0
2592,WestPortBruce,1433553599,-115.1,126,possible departure,2,06/06/2015 1:19,42.66152277,-81.06269703,157,1
2634,WestPortBruce,1433640106,-113.1,126,possible departure,2,07/06/2015 1:21,42.66152277,-81.06269703,158,1
2554,WestPortBruce,1433723747,-116,126,possible departure,2,08/06/2015 0:35,42.66152277,-81.06269703,159,0
2676,WestPortBruce,1433810453,-113.2,126,possible departure,2,09/06/2015 0:40,42.66152277,-81.06269703,160,0
2637,WestPortBruce,1433898046,-111.6,126,possible departure,2,10/06/2015 1:00,42.66152277,-81.06269703,161,1
2597,WestPortBruce,1433984554,-110.8,126,possible departure,2,11/06/2015 1:02,42.66152277,-81.06269703,162,1
2477,WestPortBruce,1434070415,-105.2,126,possible departure,2,12/06/2015 0:53,42.66152277,-81.06269703,163,0
2491,WestPortBruce,1434157931,-104.3,126,possible departure,2,13/06/2015 1:12,42.66152277,-81.06269703,164,1
2479,WestPortBruce,1434245531,-106.5,126,possible departure,2,14/06/2015 1:32,42.66152277,-81.06269703,165,1
2493,WestPortBruce,1434330725,-115.3,126,possible departure,2,15/06/2015 1:12,42.66152277,-81.06269703,166,1
2494,WestPortBruce,1434415196,-108.9,126,possible departure,2,16/06/2015 0:39,42.66152277,-81.06269703,167,0
2482,WestPortBruce,1434502207,-107.6,126,possible departure,2,17/06/2015 0:50,42.66152277,-81.06269703,168,0
2483,WestPortBruce,1434588651,-102.5,126,possible departure,2,18/06/2015 0:50,42.66152277,-81.06269703,169,0
2524,WestPortBruce,1434675769,-113.2,126,possible departure,2,19/06/2015 1:02,42.66152277,-81.06269703,170,1
2525,WestPortBruce,1434762092,-107.9,126,possible departure,2,20/06/2015 1:01,42.66152277,-81.06269703,171,1
2526,WestPortBruce,1434849103,-103.6,126,possible departure,2,21/06/2015 1:11,42.66152277,-81.06269703,172,1
2527,WestPortBruce,1434934489,-105,126,possible departure,2,22/06/2015 0:54,42.66152277,-81.06269703,173,0
2488,WestPortBruce,1435019840,-107.1,126,possible departure,2,23/06/2015 0:37,42.66152277,-81.06269703,174,0
2489,WestPortBruce,1435107738,-103.8,126,possible departure,2,24/06/2015 1:02,42.66152277,-81.06269703,175,1
2490,WestPortBruce,1435192351,-100.2,126,possible departure,2,25/06/2015 0:32,42.66152277,-81.06269703,176,0
2599,WestPortBruce,1435272954,-96.8,126,departure,1,25/06/2015 22:55,42.66152277,-81.06269703,176,22
1390,EastPortBruce,1435274849,-103.5,126,flyby,1,25/06/2015 23:27,42.66175904,-80.90435689,176,23
1048,BSC,1435278674,-102.7,126,flyby,3,26/06/2015 0:31,42.6153719,-80.458146,177,0
2023,OldCut,1435279994,-91.3,126,arrival,2,26/06/2015 0:53,42.58342722,-80.39647167,177,0
2616,WestPortBruce,1435361250,-89.4,126,departure,3,26/06/2015 23:27,42.66152277,-81.06269703,177,23
1378,EastPortBruce,1435364465,-99.1,126,flyby,1,27/06/2015 0:21,42.66175904,-80.90435689,178,0
880,Bolin,1435366245,-113.3,126,flyby,1,27/06/2015 0:50,42.62277164,-80.72186668,178,0
1227,ClearCreek,1435367467,-88.4,126,flyby,1,27/06/2015 1:11,42.58185569,-80.57631549,178,1
1958,OldCut,1435368925,-94,126,arrival,3,27/06/2015 1:35,42.58342722,-80.39647167,178,1
2621,WestPortBruce,1435453165,-114.3,126,possible departure,2,28/06/2015 0:59,42.66152277,-81.06269703,179,0
2664,WestPortBruce,1435540318,-112.8,126,possible departure,2,29/06/2015 1:11,42.66152277,-81.06269703,180,1
2665,WestPortBruce,1435616563,-87.6,126,departure,1,29/06/2015 22:22,42.66152277,-81.06269703,180,22
1358,EastPortBruce,1435620630,-99.8,126,flyby,1,29/06/2015 23:30,42.66175904,-80.90435689,180,23
822,Bolin,1435622152,-116.5,126,flyby,1,29/06/2015 23:55,42.62277164,-80.72186668,180,23
1099,ClearCreek,1435624001,-118.4,126,flyby,3,30/06/2015 0:26,42.58185569,-80.57631549,181,0
1744,OldCut,1435625753,-110,126,arrival,1,30/06/2015 0:55,42.58342722,-80.39647167,181,0
612,WestPortBruce,1435694504,-98.7,126,departure,1,30/06/2015 20:01,42.66152277,-81.06269703,181,20
1653,OldCut,1435703229,-113.5,126,flyby,2,30/06/2015 22:27,42.58342722,-80.39647167,181,22
1556,LongPointEcoAdv,1435705810,-121.3,126,flyby,2,30/06/2015 23:10,42.68979697,-80.34951285,181,23
923,Breakwater,1435707925,-104.1,126,arrival,2,30/06/2015 23:45,42.56109662,-80.28445147,181,23
614,WestPortBruce,1435784261,-104.9,126,departure,3,01/07/2015 20:57,42.66152277,-81.06269703,182,20
2090,TurkeyPoint,1435794382,-86.9,126,flyby,3,01/07/2015 23:46,42.71016291,-80.35733073,182,23
1493,LongPointEcoAdv,1435794616,-110.2,126,arrival,1,01/07/2015 23:50,42.68979697,-80.34951285,182,23
601,WestPortBruce,1435868043,-105.1,126,departure,3,02/07/2015 20:14,42.66152277,-81.06269703,183,20
2052,TurkeyPoint,1435880549,-99.5,126,flyby,1,02/07/2015 23:42,42.71016291,-80.35733073,183,23
1508,LongPointEcoAdv,1435880883,-107.4,126,flyby,3,02/07/2015 23:48,42.68979697,-80.34951285,183,23
900,Breakwater,1435885133,-105.9,126,arrival,2,03/07/2015 0:58,42.56109662,-80.28445147,184,0
590,WestPortBruce,1435948951,-102.3,126,departure,2,03/07/2015 18:42,42.66152277,-81.06269703,184,18
552,Werden,1435959661,-99.1,126,flyby,2,03/07/2015 21:41,42.754635,-80.27076109,184,21
2044,TurkeyPoint,1435960810,-108.2,126,flyby,1,03/07/2015 22:00,42.71016291,-80.35733073,184,22
1507,LongPointEcoAdv,1435963047,-109.4,126,flyby,2,03/07/2015 22:37,42.68979697,-80.34951285,184,22
1686,OldCut,1435966045,-105,126,flyby,3,03/07/2015 23:27,42.58342722,-80.39647167,184,23
1513,LongPointEcoAdv,1435968880,-115.6,126,flyby,2,04/07/2015 0:14,42.68979697,-80.34951285,185,0
916,Breakwater,1435971002,-99.4,126,arrival,2,04/07/2015 0:50,42.56109662,-80.28445147,185,0
580,WestPortBruce,1436046509,-101,126,departure,2,04/07/2015 21:48,42.66152277,-81.06269703,185,21
622,Aylmer,1436049419,-119.8,126,flyby,3,04/07/2015 22:36,42.80032503,-80.94622411,185,22
532,Walsingham,1436055373,-119.9,126,flyby,3,05/07/2015 0:16,42.63538061,-80.55764544,186,0
1828,OldCut,1436056467,-104,126,arrival,3,05/07/2015 0:34,42.58342722,-80.39647167,186,0
1497,LongPointEcoAdv,1436141711,-113,126,arrival,3,06/07/2015 0:15,42.68979697,-80.34951285,187,0
22,WestPortBruce,1436201100,-99.4,126,departure,2,06/07/2015 16:45,42.66152277,-81.06269703,187,16
357,LongPointEcoAdv,1436228126,-79.6,126,arrival,1,07/07/2015 0:15,42.68979697,-80.34951285,188,0
2649,WestPortBruce,1433380792,-107,127,possible departure,2,04/06/2015 1:19,42.66152277,-81.06269703,155,1
2651,WestPortBruce,1433467356,-104.1,127,possible departure,2,05/06/2015 1:22,42.66152277,-81.06269703,156,1
2650,WestPortBruce,1433553466,-108,127,possible departure,2,06/06/2015 1:17,42.66152277,-81.06269703,157,1
2689,WestPortBruce,1433640058,-106.4,127,possible departure,2,07/06/2015 1:20,42.66152277,-81.06269703,158,1
2682,WestPortBruce,1433724869,-110,127,possible departure,2,08/06/2015 0:54,42.66152277,-81.06269703,159,0
2692,WestPortBruce,1433811526,-92.1,127,possible departure,1,09/06/2015 0:58,42.66152277,-81.06269703,160,0
2677,WestPortBruce,1433898054,-114.7,127,possible departure,2,10/06/2015 1:00,42.66152277,-81.06269703,161,1
2686,WestPortBruce,1433985079,-108.6,127,possible departure,2,11/06/2015 1:11,42.66152277,-81.06269703,162,1
2684,WestPortBruce,1434070721,-106.6,127,possible departure,2,12/06/2015 0:58,42.66152277,-81.06269703,163,0
2673,WestPortBruce,1434157987,-110.5,127,possible departure,2,13/06/2015 1:13,42.66152277,-81.06269703,164,1
2681,WestPortBruce,1434243160,-89.1,127,possible departure,2,14/06/2015 0:52,42.66152277,-81.06269703,165,0
2688,WestPortBruce,1434330370,-115,127,possible departure,2,15/06/2015 1:06,42.66152277,-81.06269703,166,1
2685,WestPortBruce,1434415912,-101.5,127,possible departure,2,16/06/2015 0:51,42.66152277,-81.06269703,167,0
2662,WestPortBruce,1434498523,-88.2,127,possible departure,1,16/06/2015 23:48,42.66152277,-81.06269703,167,23
2674,WestPortBruce,1434588295,-109.1,127,possible departure,1,18/06/2015 0:44,42.66152277,-81.06269703,169,0
2690,WestPortBruce,1434673475,-90,127,possible departure,2,19/06/2015 0:24,42.66152277,-81.06269703,170,0
2638,WestPortBruce,1434762210,-106.4,127,possible departure,2,20/06/2015 1:03,42.66152277,-81.06269703,171,1
2652,WestPortBruce,1434848363,-106.9,127,possible departure,2,21/06/2015 0:59,42.66152277,-81.06269703,172,0
2653,WestPortBruce,1434932719,-102.9,127,possible departure,2,22/06/2015 0:25,42.66152277,-81.06269703,173,0
