"","X","new_id","colony","band_number","species_code","age","sex","fat","wing","weight","hour","minute","initials","day","month","year","banding_site","band.size","notes","tag","detected_Motus","measured","Notes","day_end_breeding","month_end_breeding","type","end_date_checked","day_end_colony","month_end_colony","release","last_day","ordinal_release","ordinal_last_day","lat2","lon2","id","count","ordinal_date","count2","date","state_evening","twilight","time_since_sunset","state_morning","sunrise","time_since_sunrise","roost","distance","time_departure","hour_sunset","direction","air_temp","precip","precip_rate","cloud_cover","temp","uwind"
"792",1002,"175 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,20,175,1728000,"2015-06-24 14:00:00",NA,"2015-06-24 01:43:03",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-06-25 00:21:11",0,140.398963332515,294.737162048176,21.9832791789628,2.91977917793007e-06,23.1420811178132,21.7371620481765,3.29779157196589
"793",1051,"176 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,21,176,1814400,"2015-06-25 14:00:00",NA,"2015-06-25 01:43:09",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-06-26 00:21:17",0,140.398963332515,292.622711512822,30.4424552010192,7.10685834159532e-06,36.7626761201267,19.6227115128224,-1.68290147902052
"794",1097,"177 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,22,177,1900800,"2015-06-26 14:00:00",NA,"2015-06-26 01:43:13",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-06-27 00:21:20",0,140.398963332515,294.366621323504,18.3722719956515,-2.3283064e-10,86.77451180009,21.3666213235043,-4.51892890425042
"795",1139,"178 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,23,178,1987200,"2015-06-27 14:00:00",NA,"2015-06-27 01:43:14",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-06-28 00:21:21",0,140.398963332515,289.25970492956,32.1097994317337,0.000336087657358894,83.792383532665,16.2597049295596,-7.37195584522782
"796",1179,"179 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,24,179,2073600,"2015-06-28 14:00:00",NA,"2015-06-28 01:43:13",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-06-29 00:21:20",0,140.398963332515,290.171839387286,24.5660580061693,-2.3283064e-10,71.9802105140209,17.1718393872855,2.92259987189365
"797",1220,"180 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,25,180,2160000,"2015-06-29 14:00:00",NA,"2015-06-29 01:43:09",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-06-30 00:21:16",0,140.398963332515,293.690523859082,22.4864071817991,-2.3283064e-10,10.5948866554196,20.6905238590817,-0.685505995657898
"798",1263,"181 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,26,181,2246400,"2015-06-30 14:00:00",NA,"2015-06-30 01:43:02",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-07-01 00:21:10",0,140.398963332515,291.836854046985,30.955365102,0.000207858900292502,82.5843883232537,18.8368540469849,1.3479326174832
"799",1302,"182 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,27,182,2332800,"2015-07-01 14:00:00",NA,"2015-07-01 01:42:54",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-07-02 00:21:01",0,140.398963332515,289.935679112714,18.1047383553837,8.54017868115156e-08,11.698231893126,16.9356791127136,2.51523122722565
"800",1338,"183 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,28,183,2419200,"2015-07-02 14:00:00",NA,"2015-07-02 01:42:42",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-07-03 00:20:50",0,140.398963332515,291.805646581253,13.82950625997,-2.3283064e-10,6.72187284025126,18.8056465812527,0.78062529509586
"801",1373,"184 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,29,184,2505600,"2015-07-03 14:00:00","arrival","2015-07-03 01:42:28",-61.275192407767,"departure","2015-07-04 09:14:18",22.8066649397214,1,83.4711455478684,"2015-07-04 00:41:12",0,140.398963332515,293.090880128248,19.538699351946,-2.3283064e-10,46.159167145353,20.0908801282478,-0.600376299548906
"802",1406,"185 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,30,185,2592000,"2015-07-04 14:00:00","arrival","2015-07-04 01:42:12",-70.1933501958847,"departure","2015-07-05 09:14:40",43.7426153381666,1,83.4711455478684,"2015-07-05 00:32:00",0,140.398963332515,295.828342834802,18.4164749529011,-2.3283064e-10,4.36140673288422,22.8283428348022,2.53080943171594
"803",1435,"186 216","Embro",243050932,"BANS",1,"F",2,99,14.5,10,0,"MF",4,6,2015,"Embro",0,"tracker 216",216,"yes","yes","checked dates",4,7,"pit","yes",4,7,"2015-06-04 14:00:00","2015-07-05 03:59:00",155,186,43.19538521,-80.94193203,216,31,186,2678400,"2015-07-05 14:00:00",NA,"2015-07-05 01:41:53",-81.87508,NA,NA,NA,0,83.4711455478684,"2015-07-06 00:20:01",0,140.398963332515,298.005276156215,18.8075170206519,-2.3283064e-10,46.4374436017493,25.0052761562151,-1.16256023203782
"804",192,"159 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,0,159,0,"2015-06-08 13:30:00",NA,"2015-06-08 01:35:22",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-09 00:13:29",0,92.4084099807048,291.290015528646,33.7033849079583,0.000104541403360328,78.3739762823214,18.2900155286457,4.21147716616689
"805",238,"160 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,1,160,86400,"2015-06-09 13:30:00",NA,"2015-06-09 01:36:02",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-10 00:14:10",0,92.4084099807048,291.800886441246,21.4433545160392,-2.3283064e-10,15.3135993701142,18.8008864412459,3.93604836154577
"806",285,"161 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,2,161,172800,"2015-06-10 13:30:00",NA,"2015-06-10 01:36:41",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-11 00:14:49",0,92.4084099807048,294.6539721682,26.4006561501144,-2.3283064e-10,56.8448631029585,21.6539721681995,7.74749471525229
"807",334,"162 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,3,162,259200,"2015-06-11 13:30:00",NA,"2015-06-11 01:37:19",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-12 00:15:26",0,92.4084099807048,292.915724854181,30.6953437326765,-2.3283064e-10,83.3354316174175,19.9157248541812,-1.43659116341113
"808",383,"163 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,4,163,345600,"2015-06-12 13:30:00",NA,"2015-06-12 01:37:54",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-13 00:16:01",0,92.4084099807048,289.717915750461,40.4263866517708,1.61126148195055e-05,69.9649495009176,16.717915750461,3.90728910470114
"809",436,"164 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,5,164,432000,"2015-06-13 13:30:00",NA,"2015-06-13 01:38:27",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-14 00:16:34",0,92.4084099807048,293.008694483873,38.7064220697748,5.0041746384013e-05,51.3107436483912,20.0086944838729,-2.29765456458931
"810",489,"165 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,6,165,518400,"2015-06-14 13:30:00",NA,"2015-06-14 01:38:58",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-15 00:17:05",0,92.4084099807048,295.207972730652,45.163811353973,9.68318738819881e-06,74.6651924000753,22.2079727306517,2.25928231964318
"811",542,"166 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,7,166,604800,"2015-06-15 13:30:00",NA,"2015-06-15 01:39:27",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-16 00:17:34",0,92.4084099807048,294.752283148913,40.4686131643435,3.03925382277122e-05,79.9005733390809,21.7522831489126,2.47266735449801
"812",595,"167 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,8,167,691200,"2015-06-16 13:30:00",NA,"2015-06-16 01:39:54",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-17 00:18:01",0,92.4084099807048,294.205030284279,15.5644699016802,-2.3283064e-10,36.6778055029187,21.2050302842791,1.60326047579424
"813",648,"168 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,9,168,777600,"2015-06-17 13:30:00",NA,"2015-06-17 01:40:18",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-18 00:18:26",0,92.4084099807048,293.979884806318,31.9796668995007,2.04883188716318e-05,85.926196676636,20.9798848063177,-1.74176548229942
"814",701,"169 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,10,169,864000,"2015-06-18 13:30:00",NA,"2015-06-18 01:40:41",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-19 00:18:48",0,92.4084099807048,293.582529969157,35.0719989240833,2.54135744963776e-05,84.9847234224498,20.5825299691574,4.48844601496526
"815",754,"170 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,11,170,950400,"2015-06-19 13:30:00",NA,"2015-06-19 01:41:01",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-20 00:19:09",0,92.4084099807048,292.128948259004,16.022558362192,-2.3283064e-10,36.3388219331698,19.1289482590036,-1.77302611898965
"816",805,"171 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,12,171,1036800,"2015-06-20 13:30:00",NA,"2015-06-20 01:41:19",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-21 00:19:26",0,92.4084099807048,294.619664035796,34.5857942190067,5.08897074468137e-06,35.8194482677979,21.6196640357959,-2.39000206331438
"817",855,"172 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,13,172,1123200,"2015-06-21 13:30:00",NA,"2015-06-21 01:41:35",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-22 00:19:42",0,92.4084099807048,294.687986439499,23.7732879217976,3.51808347947785e-06,19.1803580382794,21.6879864394988,5.00369460865631
"818",906,"173 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,14,173,1209600,"2015-06-22 13:30:00",NA,"2015-06-22 01:41:48",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-23 00:19:55",0,92.4084099807048,296.307465670348,39.1133350172821,0.000163874853123783,74.5854021015748,23.3074656703478,-1.00527925453603
"819",955,"174 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,15,174,1296000,"2015-06-23 13:30:00",NA,"2015-06-23 01:41:59",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-24 00:20:06",0,92.4084099807048,292.950239039616,14.6257372180632,-2.3283064e-10,0.183077599294898,19.9502390396162,3.96447590346649
"820",1003,"175 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,16,175,1382400,"2015-06-24 13:30:00",NA,"2015-06-24 01:42:07",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-25 00:20:15",0,92.4084099807048,295.066292780172,21.5803623184937,-2.3283064e-10,35.0517431729304,22.066292780172,2.94883931212377
"821",1052,"176 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,17,176,1468800,"2015-06-25 13:30:00",NA,"2015-06-25 01:42:14",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-26 00:20:21",0,92.4084099807048,292.827452869045,31.3329290345692,9.48342728433959e-06,43.4344180224968,19.8274528690447,-1.61147254596137
"822",1098,"177 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,18,177,1555200,"2015-06-26 13:30:00",NA,"2015-06-26 01:42:18",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-27 00:20:25",0,92.4084099807048,294.362900912666,19.5105664029322,7.53490158331677e-06,92.1087921938175,21.3629009126664,-5.04127078294636
"823",1140,"178 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,19,178,1641600,"2015-06-27 13:30:00",NA,"2015-06-27 01:42:19",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-28 00:20:26",0,92.4084099807048,289.101956894978,33.1745736514533,0.000358193687479005,91.7174193125964,16.1019568949781,-7.03419438786316
"824",1180,"179 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,20,179,1728000,"2015-06-28 13:30:00",NA,"2015-06-28 01:42:18",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-29 00:20:25",0,92.4084099807048,290.397663387441,23.8449853907298,-2.3283064e-10,69.827847854504,17.3976633874407,3.0050752420269
"825",1221,"180 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,21,180,1814400,"2015-06-29 13:30:00",NA,"2015-06-29 01:42:14",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-30 00:20:22",0,92.4084099807048,293.43121393324,23.3822561315114,1.18126286715296e-07,31.0047115072126,20.4312139332405,-1.23216410110306
"826",1264,"181 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,22,181,1900800,"2015-06-30 13:30:00",NA,"2015-06-30 01:42:09",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-01 00:20:16",0,92.4084099807048,291.887031625024,31.0300741077882,0.000144540409043533,76.972903437342,18.8870316250241,1.67473152151144
"827",1303,"182 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,23,182,1987200,"2015-07-01 13:30:00",NA,"2015-07-01 01:42:00",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-02 00:20:08",0,92.4084099807048,290.235946014986,17.9676922272863,-2.3283064e-10,20.513238266444,17.2359460149856,2.35813929589433
"828",1339,"183 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,24,183,2073600,"2015-07-02 13:30:00",NA,"2015-07-02 01:41:50",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-03 00:19:57",0,92.4084099807048,291.967996081555,14.2170309608461,-2.3283064e-10,24.3751786289876,18.9679960815551,0.254126120011734
"829",1374,"184 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,25,184,2160000,"2015-07-03 13:30:00",NA,"2015-07-03 01:41:36",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-04 00:19:44",0,92.4084099807048,293.516911083711,19.3748354747147,-2.3283064e-10,57.2492917449507,20.5169110837111,-0.860906277650147
"830",1407,"185 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,26,185,2246400,"2015-07-04 13:30:00",NA,"2015-07-04 01:41:21",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-05 00:19:28",0,92.4084099807048,296.228082016066,18.0964942376383,-2.3283064e-10,1.84362593132689,23.2280820160662,2.22768793596651
"831",1436,"186 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,27,186,2332800,"2015-07-05 13:30:00",NA,"2015-07-05 01:41:03",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-06 00:19:10",0,92.4084099807048,298.084737485583,18.9297098170528,-2.3283064e-10,54.4097073679212,25.0847374855834,-1.43758384753879
"832",1460,"187 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,28,187,2419200,"2015-07-06 13:30:00",NA,"2015-07-06 01:40:42",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-07 00:18:50",0,92.4084099807048,298.559098418857,27.033081568583,-2.3283064e-10,11.3066181658508,25.5590984188571,-0.589641928236117
"833",1482,"188 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,29,188,2505600,"2015-07-07 13:30:00",NA,"2015-07-07 01:40:19",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-08 00:18:27",0,92.4084099807048,293.324133140014,39.0482900142052,4.52361348840746e-05,79.7203553000587,20.3241331400143,3.20251405364482
"834",1498,"189 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,30,189,2592000,"2015-07-08 13:30:00",NA,"2015-07-08 01:39:54",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-09 00:18:02",0,92.4084099807048,291.60596911947,23.6195504797764,2.19444512426588e-06,47.2363691141769,18.6059691194701,-1.07307540987521
"835",1512,"190 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,31,190,2678400,"2015-07-09 13:30:00",NA,"2015-07-09 01:39:27",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-10 00:17:34",0,92.4084099807048,293.552523188207,29.0162975513817,1.12620539145591e-05,17.6904978939119,20.5525231882066,2.88818016760714
"836",1523,"191 217","Zegers",243050974,"BANS",1,"M",1,98,11.8,9,30,"GWM",8,6,2015,"Zegers",0,"#11 hatching nestlings, tag 217",217,"yes","yes","checked dates",8,7,"lake","yes",9,7,"2015-06-08 13:30:00","2015-07-10 03:59:00",159,191,42.64647822,-81.33986336,217,32,191,2764800,"2015-07-10 13:30:00",NA,"2015-07-10 01:38:57",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-07-11 00:17:04",0,92.4084099807048,295.880602048227,19.7156894797979,-2.3283064e-10,20.3104108468174,22.8806020482271,1.34355281246215
"837",193,"159 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,0,159,0,"2015-06-08 12:00:00",NA,"2015-06-08 01:35:22",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-09 00:13:29",0,92.4084099807048,291.290015528646,33.7033849079583,0.000104541403360328,78.3739762823214,18.2900155286457,4.21147716616689
"838",239,"160 218","Zegers",243050971,"BANS",1,"F",3,96,13.5,8,0,"GWM",8,6,2015,"Zegers",0,"#7 nestling broken eggs, tag 218",218,"yes","yes","checked dates",16,7,"lake","yes",18,7,"2015-06-08 12:00:00","2015-07-19 03:59:00",159,200,42.64647822,-81.33986336,218,1,160,86400,"2015-06-09 12:00:00",NA,"2015-06-09 01:36:02",-81.87508,NA,NA,NA,0,86.2255829275262,"2015-06-10 00:14:10",0,92.4084099807048,291.800886441246,21.4433545160392,-2.3283064e-10,15.3135993701142,18.8008864412459,3.93604836154577
